timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1761016768826,1370,Auth / Login,200,OK,TG-Upload Escalonado(login → upload multipart) 1-466,text,true,,939,300,76,76,http://ec2-3-94-216-59.compute-1.amazonaws.com:8080/api/auth/login,1370,0,592
1761016769045,1483,Auth / Login,200,OK,TG-Upload Escalonado(login → upload multipart) 1-467,text,true,,939,300,77,77,http://ec2-3-94-216-59.compute-1.amazonaws.com:8080/api/auth/login,1483,0,664
1761016769138,1501,Auth / Login,200,OK,TG-Upload Escalonado(login → upload multipart) 1-464,text,true,,939,300,78,78,http://ec2-3-94-216-59.compute-1.amazonaws.com:8080/api/auth/login,1501,0,649
1761016769211,1457,Auth / Login,200,OK,TG-Upload Escalonado(login → upload multipart) 1-461,text,true,,939,300,78,78,http://ec2-3-94-216-59.compute-1.amazonaws.com:8080/api/auth/login,1457,0,635
1761016769311,1563,Auth / Login,200,OK,TG-Upload Escalonado(login → upload multipart) 1-468,text,true,,939,300,78,78,http://ec2-3-94-216-59.compute-1.amazonaws.com:8080/api/auth/login,1563,0,697
1761016759701,11405,Videos / Upload (multipart),201,Created,TG-Upload Escalonado(login → upload multipart) 1-421,text,true,,498,13255015,78,78,http://ec2-3-94-216-59.compute-1.amazonaws.com:8080/api/videos/upload,11404,0,0
1761016760307,11576,Videos / Upload (multipart),Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,TG-Upload Escalonado(login → upload multipart) 1-424,text,false,,2964,0,80,80,http://ec2-3-94-216-59.compute-1.amazonaws.com:8080/api/videos/upload,0,0,0
1761016769649,2236,Videos / Upload (multipart),Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer: socket write error,TG-Upload Escalonado(login → upload multipart) 1-448,text,false,,3431,0,79,79,http://ec2-3-94-216-59.compute-1.amazonaws.com:8080/api/videos/upload,0,0,0
1761016758262,13622,Videos / Upload (multipart),Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer: socket write error,TG-Upload Escalonado(login → upload multipart) 1-408,text,false,,3431,0,79,79,http://ec2-3-94-216-59.compute-1.amazonaws.com:8080/api/videos/upload,0,0,0
1761016760684,11200,Videos / Upload (multipart),Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer: socket write error,TG-Upload Escalonado(login → upload multipart) 1-428,text,false,,3431,0,78,78,http://ec2-3-94-216-59.compute-1.amazonaws.com:8080/api/videos/upload,0,0,0
1761016769956,1928,Videos / Upload (multipart),Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer: socket write error,TG-Upload Escalonado(login → upload multipart) 1-452,text,false,,3431,0,80,80,http://ec2-3-94-216-59.compute-1.amazonaws.com:8080/api/videos/upload,0,0,0
1761016756013,15872,Videos / Upload (multipart),Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer: socket write error,TG-Upload Escalonado(login → upload multipart) 1-405,text,false,,3431,0,75,75,http://ec2-3-94-216-59.compute-1.amazonaws.com:8080/api/videos/upload,0,0,0
1761016768555,3331,Videos / Upload (multipart),Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer: socket write error,TG-Upload Escalonado(login → upload multipart) 1-450,text,false,,3431,0,74,74,http://ec2-3-94-216-59.compute-1.amazonaws.com:8080/api/videos/upload,0,0,0
1761016770062,1824,Videos / Upload (multipart),Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer: socket write error,TG-Upload Escalonado(login → upload multipart) 1-451,text,false,,3431,0,74,74,http://ec2-3-94-216-59.compute-1.amazonaws.com:8080/api/videos/upload,0,0,0
1761016760083,11802,Videos / Upload (multipart),Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer: socket write error,TG-Upload Escalonado(login → upload multipart) 1-422,text,false,,3431,0,72,72,http://ec2-3-94-216-59.compute-1.amazonaws.com:8080/api/videos/upload,0,0,0
